review_text,label,source
77603868039,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền cho 5 sao.,1,tiki_sentiment
Shop thực sự có tâm.,1,tiki_sentiment
Mắc so với chất lượng.,0,tiki_sentiment
79864345601,1,dduongdev_shopee_raw
65465679345,0,dduongdev_shopee_raw
Còn ủng hộ shop dài dài <3.,1,tiki_sentiment
"Chất vải ok, phù hợp giá tiền.",1,tiki_sentiment
"Đế dán keo nhìn ko chắc lắm, Thời gian giao hàng nhanh.",1,tiki_sentiment
75372358060,0,dduongdev_shopee_raw
20620238180,1,dduongdev_shopee_raw
Màu như hình.,1,tiki_sentiment
Nhớ mua bất cứ thứ gì trên shoppe thì quay clip lại để có bằng chứng mà phốt ngta.,0,tiki_sentiment
"Áo vải mỏng, đường may ko đẹp, cổ tim bị lệch.",0,tiki_sentiment
Áo này dày hơn và chất đẹp hơn cái màu trắng mk mua.,1,tiki_sentiment
Áo chất đẹp mặc ôm dáng.,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, mình lười chụp hình quá, nhưng rất cả những mẫu mình đặt về rất ưng nhé!",1,tiki_sentiment
84525190647,0,dduongdev_shopee_raw
Store lớn cũng k chăm sóc KH kiểu như vậy đâu bạn nhé!,0,tiki_sentiment
Nên mặc kèm váy lót sẽ ổn hơn.,1,tiki_sentiment
15987519476,0,dduongdev_shopee_raw
78672713869,0,dduongdev_shopee_raw
90704840206,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời, hàng chất đẹp!",1,tiki_sentiment
Chất vải ổn .,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền váy đẹp lắm ạ 😍.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời rất đáng tiền.,1,tiki_sentiment
Ko giao dung ao.,0,tiki_sentiment
16478873009,0,dduongdev_shopee_raw
Mùa này mọi người nên tranh thủ ngay muA những mẫu áo len này vừa rẻ lại đẹp sản phẩm quá OK mọi người ạh e rất hài lòng với sản phẩm.,1,tiki_sentiment
Lưng hơi cao nhưng bù lại cực ôm và nâng mông nhé.,1,tiki_sentiment
82763154374,1,dduongdev_shopee_raw
"Giày đẹp , như hình , cho nên mình đặt thêm hai đôi.",1,tiki_sentiment
Giao hàng nhanh nhưng size k đúng.,0,tiki_sentiment
Sẽ ủng hộ dài dài ❤️.,1,tiki_sentiment
11051974845,0,dduongdev_shopee_raw
Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đáng đồng tiền Thời gian giao hàng nhanh.,1,tiki_sentiment
"Chất lượng sản phẩm tạm được, màu xấu quá ko giống trên hình.",0,tiki_sentiment
42646728789,1,dduongdev_shopee_raw
Chi chu nhiet tinh !,1,tiki_sentiment
Mũ Bảo Hiểm 1/2 Nửa Đầu Sơn Đủ Màu Kiểu Dáng N088 Loại Rẻ Thuộc Top Bán Chạy,1,khngxuninh_shopee_tiki
Không đung sizeGiao hàng chậm.,0,tiki_sentiment
14353188705,1,dduongdev_shopee_raw
chất liệu bthuong.mặc ko vừa form người mặc dù dúng size.,0,tiki_sentiment
Với giá tiền như vậy sp tạm ổn.vải đẹp nhưng mình mặc hơi chật.,1,tiki_sentiment
Cái váy vải không đẹp lắm.,0,tiki_sentiment
14903937022,0,dduongdev_shopee_raw
Xong kêu mh tự đi sửa lun đồ bận chưa tới 1 ngay đã tét tùm lum.,0,tiki_sentiment
89567684167,0,dduongdev_shopee_raw
65344734267,1,dduongdev_shopee_raw
Mình rất thích cái bọc đựng giày thay vì lóp lót như nhiều shop khác.,1,tiki_sentiment
Shop rất dễ thương đã sẵn lòng cho đổi size giầy.,1,tiki_sentiment
chất nỉ trơn cực mịn ấy ạ thích lắm shop ạ.,1,tiki_sentiment
76997479703,0,dduongdev_shopee_raw
"Hàng đẹp, tôn dáng, chất co giãn mặc thoải mái.",1,tiki_sentiment
"Gói hàng siêu cẩn thận, giao hàng nhanh, chất lượng sản phẩm tốt.",1,tiki_sentiment
"Đệm dày, đẹp.",1,tiki_sentiment
"Son khá lì và bền màu, uống nước dây ra li chút nhưng vẫn bám màu 👍🏻.",1,tiki_sentiment
Quần đẹp lại đc tặng cả quà xinh nữa 😍😍😍.,1,tiki_sentiment
11288256331,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời ,Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt , Rất đáng tiền, Thời gian giao hàng rất nhanh.",1,tiki_sentiment
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt vải ok...,1,tiki_sentiment
Quần form bé.,0,tiki_sentiment
83672255617,1,dduongdev_shopee_raw
70686676400,1,dduongdev_shopee_raw
11984759374,1,dduongdev_shopee_raw
Bỉm để lâu.,0,tiki_sentiment
75185562195,1,dduongdev_shopee_raw
Thái độ phục vụ ok.,1,tiki_sentiment
12859488500,0,dduongdev_shopee_raw
16221685554,0,dduongdev_shopee_raw
Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt.,1,tiki_sentiment
Hình ảnh rõ nét.,1,tiki_sentiment
33549333899,1,dduongdev_shopee_raw
Thôi cũng cho 5* vì may là bạn mình mặc cũng vừa.,1,tiki_sentiment
Túi dày dặn và chắc chắn.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
"Rất đẹp, mình hay đi chụp ảnh mẫu kiếm áo lưới đẹp mua 4 cái của chị Mây, quá rẻ mà chất lượng rất tốt, form chuẩn đẹp lắm.",1,tiki_sentiment
"Áo đẹp, nhưng màu không phải đỏ đô mà nghiêng về đỏ bã trầu hơn.",1,tiki_sentiment
89532382869,1,dduongdev_shopee_raw
"Đường may xấu, chất tạm ổn.",0,tiki_sentiment
Áo ổn so với giá tiền.,1,tiki_sentiment
"giày đẹp quá ạ, phù hợp với giá tiền cực kì.",1,tiki_sentiment
12077974897,0,dduongdev_shopee_raw
Cần cải thiện thêm một ít về đóng gói là hoàn thiện 100%.,1,tiki_sentiment
13324771177,0,dduongdev_shopee_raw
Đàn nhìn cưng lắm 🎶🎵🎶.,1,tiki_sentiment
81427340618,0,dduongdev_shopee_raw
ao đẹp.,1,tiki_sentiment
41187971037,1,dduongdev_shopee_raw
"Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh, sản phẩm rất được ạ.",1,tiki_sentiment
From áo rất đẹp.,1,tiki_sentiment
25481177408,1,dduongdev_shopee_raw
"Đường may hơi ẩu, nhưng với giá tiền như vậy thì quá perfect.",1,tiki_sentiment
Hàng đẹp ưng ý.,1,tiki_sentiment
Form áo k được đẹp!,0,tiki_sentiment
73956492319,1,dduongdev_shopee_raw
"Áo rộng, cỡ L cho 50-55kg, nhưng chắc phải cao cao chút mặc mới đẹp.",1,tiki_sentiment
Mong shop lần sau gói hàng kiểm tra kỹ trước khi gói.,0,tiki_sentiment
Nếu shop cho thêm cây kim chọt để lấy thẻ nhớ hay sim thì Oke.,1,tiki_sentiment
Đóng gói sp đc.,1,tiki_sentiment
Shop rất tuyệt.,1,tiki_sentiment
15325256893,1,dduongdev_shopee_raw
Về độ uy tín thì khỏi phải lo nghĩ.,1,tiki_sentiment
"Chất vải đẹp, dáng khá đẹp.",1,tiki_sentiment
Sẽ ủng hộ shop tiếp ạ.,1,tiki_sentiment
89118588158,0,dduongdev_shopee_raw
Nhưng vì freesize nên rộng quá so với tầm mình.,1,tiki_sentiment
Sản phẩm bị lỗi .,0,tiki_sentiment
91227407256,0,dduongdev_shopee_raw
"mua shop vài lần, hàng đẹp, mịn.",1,tiki_sentiment
Đây là màu hồng.,0,tiki_sentiment
Nói chung bụng béo thì dùng rất ok và thoải mái.,1,tiki_sentiment
"Giày đẹp, phù hợp với giá tiền.",1,tiki_sentiment
91325853036,0,dduongdev_shopee_raw
"Shop vận chuyển hàng nhanh, váy khá ổn, mà còn đc tặng quà nữa hihi lắc tay nhỏ nhỏ xinh xinh khi nào đeo cho bé nhà 😍😍.",1,tiki_sentiment
Quá thất vọng 😧😧.,0,tiki_sentiment
Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1,tiki_sentiment
"Áo đẹp dã man luôn,shop tư vấn nhiệt tình.",1,tiki_sentiment
vải dày nhưng mặc hơi dậm dậm Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1,tiki_sentiment
85308020124,1,dduongdev_shopee_raw
Áo bên shop đẹp lắm...mh rất ưng yk... sẽ ủng hộ shop nhiều hơn nữa 💖💖💖💖💖.,1,tiki_sentiment
52041579894,1,dduongdev_shopee_raw
Không giốg hình.,0,tiki_sentiment
Chất như hình.,1,tiki_sentiment
Trời ơi bỏ tiền ra mua ma lam như xin z.,0,tiki_sentiment
Quá cool.,1,tiki_sentiment
áo đẹp lắm. còn có quà nữa. cho shop 5 sao.,1,tiki_sentiment
Rất là ưng nha.,1,tiki_sentiment
12502018360,0,dduongdev_shopee_raw
Cảm ơn shop đẹp lắm nhé.,1,tiki_sentiment
80215695428,1,dduongdev_shopee_raw
Nhờ lộc cũa cj mà e hãnh diện hà😘😘😘😘.,1,tiki_sentiment
17612406059,1,dduongdev_shopee_raw
Giao hàg thì thôi nhah khỏi nói.,1,tiki_sentiment
Giá cả hợp lý 👍.,0,tiki_sentiment
Sẽ ủng hộ shop trong thời gian tới.,1,tiki_sentiment
Vải khá ổn.,1,tiki_sentiment
Hàng may gia công tiền nào của nấy.,0,tiki_sentiment
Nên đặt đi nha bà kon tại tui đặt 2 lần 2 cái quá trời đẹp !!!,1,tiki_sentiment
Giao áo khác.,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền mới đặt hôm qua hôm nay có trả lời tn rất nhanh.,1,tiki_sentiment
13444194099,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,1,tiki_sentiment
Chất lượng sản phẩm tốt thời gian giao hàng rất nhanh.,1,tiki_sentiment
73579672837,0,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn....,1,tiki_sentiment
Quần chất thích vừa vặn size Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền.,1,tiki_sentiment
52802753454,0,dduongdev_shopee_raw
12878954036,0,dduongdev_shopee_raw
Khá thất vọng về sp dép thì shop giao thiếu.,0,tiki_sentiment
Đóng gói cẩn thận mà sao cũg vỡ vụn.,0,tiki_sentiment
Áo khoác đẹp ạ.,1,tiki_sentiment
"Áo vừa người, rất đẹp luôn 😍 Shop phục vụ rất tốt.",1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, đây đủ quà tặng, sữa Hsd xa.ok.",1,tiki_sentiment
Mua hơi sợ mà ưng ý phết.,1,tiki_sentiment
Shop giao hàng hơi lâu.,0,tiki_sentiment
64552300125,0,dduongdev_shopee_raw
77685117279,0,dduongdev_shopee_raw
31089993351,0,dduongdev_shopee_raw
88175421593,0,dduongdev_shopee_raw
Qua Ok luon.,1,tiki_sentiment
Sp quá tệ khác hoan toan với sp mà minh dat minh that sự rất thật vong từ nay ko mua sp ở shop nửa minh thay sp ở Lazda con tot hon nhieu.,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt.,1,tiki_sentiment
"Khẩu trang có mùi hôi, không đáng đồng tiền, khẩu trang quá mỏng, đóng hàng rách tùm lum, lấy một cái ra xem thử thất vọng chán.",0,tiki_sentiment
"Đẹp, bền.",1,tiki_sentiment
Cảm ơn shop nhé 😍.,1,tiki_sentiment
83858156307,1,dduongdev_shopee_raw
Đường chỉ may xấu.,0,tiki_sentiment
16577238997,0,dduongdev_shopee_raw
Chất lượng sản phẩm tạm được đặt size M giao size L đm shop.,0,tiki_sentiment
19376557878,0,dduongdev_shopee_raw
"Hàng y hình, chất lượng tốt, hàng order nên đợi hơi lâu nhưng vì sp được thế này thì mình rất ưng ý, 5* cho độ hài lòng ^^ Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Shop phục vụ rất tốt.",1,tiki_sentiment
Vải khá ok so với giá.,1,tiki_sentiment
14096505909,1,dduongdev_shopee_raw
Tuy phải chờ 1 tháng lận (từ 12/9 đến 3/10 mới được đổi trả) nhưng cũng do lỗi bên ghn ủ bưu kiện của mình nên vẫn ghi nhận shop.,1,tiki_sentiment
Mình đặt size l theo đúng fomr cân nặng shop đưa ra nhưng vẫn bị chật.,0,tiki_sentiment
15547328929,0,dduongdev_shopee_raw
"Nhưng bù lại shop nhiệt tình, chu đáo.",1,tiki_sentiment
From rộng y hình.,1,tiki_sentiment
Không đẹp lắm Chất lượng sản phẩm tạm được.,0,tiki_sentiment
Không đáng tiền Chất lượng sản phẩm kém Đóng gói sản phẩm kém.,0,tiki_sentiment
"form rất đẹp , mọi người nên mua vì giá hợp lý.",1,tiki_sentiment
Sp vô dụng.,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền, hàng rất đẹp nhưng bị chật với mình, phải dùng nối.",1,tiki_sentiment
Quần mặc rất thoải mái.,1,tiki_sentiment
Ủng hộ shop 5sao.,1,tiki_sentiment
65014270830,0,dduongdev_shopee_raw
77247090286,1,dduongdev_shopee_raw
78896225791,1,dduongdev_shopee_raw
Chất lượng sản phẩm tạm được Đóng gói sản phẩm kém Thời gian giao hàng chậm Giá cả chấp nhận được Shop phục vụ tạm được.,0,tiki_sentiment
Vải không đẹp Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
Áo đẹp lắm nha :))).,1,tiki_sentiment
Chất da mềm.,1,tiki_sentiment
"Voucher rất nhanh tới, khoảng 15’.",1,tiki_sentiment
Thiếu 2c vẫn chưa trả nha shop.,0,tiki_sentiment
42613453753,0,dduongdev_shopee_raw
"Rất đáng tiền,.",1,tiki_sentiment
79640239806,0,dduongdev_shopee_raw
"Chủ shop rất nhiệt tình tư vấn, nên đây là đơn đặt hàng thứ 2 của tôi ngay khi tôi nhận hàng lần1.",1,tiki_sentiment
78738036322,0,dduongdev_shopee_raw
34383699067,0,dduongdev_shopee_raw
Chất vải không được đẹp như những mẫu áo đã từng mua của shop trước đây.,0,tiki_sentiment
Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém.,0,tiki_sentiment
Đặt đen giao xanh rêu.,0,tiki_sentiment
Mình có góp ý nho nhỏ là shop gói hàng hơi sát đồ bên trong nên mình cắt hơi rén ạ.,1,tiki_sentiment
k như mong chờ.,0,tiki_sentiment
Phom ngắn lại rộng ống tay k ôm mà loe 😓.,0,tiki_sentiment
61894798513,0,dduongdev_shopee_raw
Chất đẹp giao hàng nhanh .,1,tiki_sentiment
Chất ok á..nhưng rep ib thì hơi lâu.,1,tiki_sentiment
Giày mềm đẹp.,1,tiki_sentiment
"Chất áo dày dặn, form áo đẹp.",1,tiki_sentiment
Hàng này chất vải k được tốt giặt đã phai ra rồi cái màu cam đất k được đẹp.,0,tiki_sentiment
Đường khâu k đc chắc chắn.,0,tiki_sentiment
Thank shop nhe 😊 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền.,1,tiki_sentiment
Sản phẩm k tốt.,0,tiki_sentiment
Áo bị lỗi.,0,tiki_sentiment
40945785695,0,dduongdev_shopee_raw
17971550688,1,dduongdev_shopee_raw
"Áo đẹp lắm, thích hơp vs các ban mặc sexy 1 tí vì phần nách hơi sâu 💙 vải dày, mát.",1,tiki_sentiment
12803245372,1,dduongdev_shopee_raw
75538799847,1,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn.chất lượng phù hợp giá tiền.,1,tiki_sentiment
Màu siêu siêu ưng.,1,tiki_sentiment
"K ưng ý với nhân viên giao hàng,thái độ nói chuyện k đc tốt.",0,tiki_sentiment
Rất hài lòng về sản phẩm.,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, rất ưng@.",1,tiki_sentiment
Đóng gói sản phẩm rất kém Chất lượng sản phẩm rất kém ảnh bị trùng hết Rất không đáng tiền.,0,tiki_sentiment
"Sản phẩm đẹp, mặc ôm.",1,tiki_sentiment
"Đóng gói sản phẩm rất đẹp và chắc chắn,Chất lượng sản phẩm tuyệt vời.",1,tiki_sentiment
Rất đáng tiền ạ.,1,tiki_sentiment
Cái lót mu bàn chân khâu lỏng lẻo quá.,0,tiki_sentiment
11303246137,0,dduongdev_shopee_raw
27554655877,0,dduongdev_shopee_raw
"Hàng đúng mẫu, chất lượng mẫu mã đẹp, rất hài lòng, giao hàng nhanh, cảm ơn shop.",1,tiki_sentiment
Rồng thêu còn đẹp tỉ mỉ nữa.,1,tiki_sentiment
91242784194,0,dduongdev_shopee_raw
Chất xấu ko giống trong hình.,0,tiki_sentiment
Quần chưa kịp mặc đã bục 1 đoạn.,0,tiki_sentiment
Tóm lại thank shop nhiều!,1,tiki_sentiment
Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền.,1,tiki_sentiment
Yên tâm và sẽ ủng hộ shop lâu dài :))).,1,tiki_sentiment
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền.,1,tiki_sentiment
Da mua nhieu lan rat hai long.,1,tiki_sentiment
Áo đẹp lắm ạ !,1,tiki_sentiment
Giày không đúng size.,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, hộp do vận chuyển bị bóp méo nhưng giày thì ưng lắm.",1,tiki_sentiment
Vai hoi mong .nhung mặc lên ok đẹp.,1,tiki_sentiment
Rất hợp với mình.,1,tiki_sentiment
Nói chung vừa í.,1,tiki_sentiment
Sp hơi gião ko tốt lắm chắc giặt nó sẽ dài ra mất.,0,tiki_sentiment
Màu hơi tối hơn trong ảnh chút thôi.,0,tiki_sentiment
"Áo đẹp y hình.Chị chủ shop xg,zt tư vấn nhiệt tình lém ạ....quý chị lắm lun😍😍😍 Cảm ơn chị!",1,tiki_sentiment
"Giao hàng rồi mới báo thiếu, k bảo thiếu để ngta khỏi phải order chi mắc công thanh toan trả tiền lại, trả tiền hàng thiếu lại còn k đủ, lừa.",0,tiki_sentiment
85971248115,0,dduongdev_shopee_raw
"Đường chỉ may lỗi, đã vậy đai quần rách nhiều, mở ra mang thử thì bung hết chỉ.",0,tiki_sentiment
33375989329,0,dduongdev_shopee_raw
76997111520,0,dduongdev_shopee_raw
"Sản phẩm y hình, giao hàng nhah.",1,tiki_sentiment
73272217049,0,dduongdev_shopee_raw
"Len mềm, mịn, hơi mỏng.",1,tiki_sentiment
"Áo form rộng, chất mát 🌹.",1,tiki_sentiment
12279553727,1,dduongdev_shopee_raw
Quần ống to ống nhỏ và cao thấp...,0,tiki_sentiment
Túi bình thường ghi hàng hiệu làm tưởng tốt.,0,tiki_sentiment
Khác hình quá.,0,tiki_sentiment
Mặc lên đẹp lắm luôn!,1,tiki_sentiment
Vải nóng K như mong muốn.,0,tiki_sentiment
33547672112,0,dduongdev_shopee_raw
Mua lan 2 roi tc 10 cai Luon form ao va chat vai đẹp .Mn nen sắm cho minh mỗi màu 1 cái nhe!,1,tiki_sentiment
Áo đẹp nhưng hơi dính bụi ạ.,1,tiki_sentiment
Hàng k đc rộng như trong hình.,0,tiki_sentiment
76242466257,0,dduongdev_shopee_raw
11942511396,1,dduongdev_shopee_raw
Nhét tùm lum trong môt cái thùng.,0,tiki_sentiment
Se ung ho shop lau dai.,1,tiki_sentiment
"Đóng gói rất kĩ, đẹp, gọn.",1,tiki_sentiment
79464902993,1,dduongdev_shopee_raw
16598691176,1,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Rất đáng tiền.,1,tiki_sentiment
80103119081,1,dduongdev_shopee_raw
Hàng đẹp mẫu cực kì tốt.,1,tiki_sentiment
85981371285,0,dduongdev_shopee_raw
15712266013,1,dduongdev_shopee_raw
Quần qua bự.,0,tiki_sentiment
91077990364,0,dduongdev_shopee_raw
Chất lượng tốt mỗi chỉ không có hộp sản phẩm bên ngoài Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
Do chân mình to ngang nên phải đổi size to và được shop hỗ trợ kịp thời.,1,tiki_sentiment
Rất đáng tiền vải dày đẹp y như hình.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời👍👍👍.,1,tiki_sentiment
Bộ dán mua 2 bộ đưa 2 bộ giống nhau chả hiểu kiểu gì.,0,tiki_sentiment
Nỉ cực mỏng.,0,tiki_sentiment
85502459965,1,dduongdev_shopee_raw
78402190611,0,dduongdev_shopee_raw
Form áo đẹp.,1,tiki_sentiment
"quần có mùi hôi và ra màu kinh khủng, nghĩ sao giặt ra màu mà khô rồi mạqc vô chà tay là đen sì, tệ.",0,tiki_sentiment
Nhưng thay duong lai xâu wa nên....,0,tiki_sentiment
41538431374,0,dduongdev_shopee_raw
91554988804,0,dduongdev_shopee_raw
Thất vọng về sản phẩm khi nhận được.,0,tiki_sentiment
"Áo đẹp, mọi người yên tâm mua hàng !",1,tiki_sentiment
Mình 54kg mặc vẫn vừa.,1,tiki_sentiment
"Có điều màu hồng ko giống trong ảnh, hồng hơn nhìn hơi sến 1 tí. 😂😂.",0,tiki_sentiment
"Áo rất đẹp ạ, rẻ, rất đáng Tiền, ủng hộ shop dài dài.",1,tiki_sentiment
"Chất lượng sản phẩm kém, áo bị xịch,không hài lòng 😒😒😒.",0,tiki_sentiment
"Sản phẩm k rách, hàng như hình.",1,tiki_sentiment
Mình rất thích nhé!,1,tiki_sentiment
27738571118,1,dduongdev_shopee_raw
"Áo dáng basic, mặc kết hợp đủ thứ, màu nâu mà rất tây nhé.",1,tiki_sentiment
Bắt phải nhận lại.,0,tiki_sentiment
Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,1,tiki_sentiment
"Quần vừa, vải mềm, giãn tốt, nói chung là ưng ý.",1,tiki_sentiment
4 - Rất đáng tiền .👍.,1,tiki_sentiment
Ko co dãn lắm.,0,tiki_sentiment
Đẹp lắm dù thời gian giao hàng hơi lâu ❤️.,1,tiki_sentiment
11841888658,1,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt cực kì chuyên nghiệp Rất đáng tiền Thời gian giao hàng rất nhanh Sẽ ủng hộ dài2.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn nhưng không thấy hộp Vans.,1,tiki_sentiment
Giao hàng nhanh chất len khá Ok nhưng có hơi ngứa.,1,tiki_sentiment
Chất áo k đẹp lắm.,0,tiki_sentiment
70230649156,0,dduongdev_shopee_raw
21834253283,1,dduongdev_shopee_raw
"Áo đẹp, chị chủ nhiệt tình!",1,tiki_sentiment
"Không giống trong hình,nhưng nhìn cũng được.",0,tiki_sentiment
tuyệt vời.,1,tiki_sentiment
Nhận hàng mà ngỡ như mình bị lừa.,0,tiki_sentiment
Shop phục vụ quá tồi.,0,tiki_sentiment
Áo mặc đẹp.,1,tiki_sentiment
"Sản phẩm ko như mô tả ,hồng sen ko phải hồng cam.",0,tiki_sentiment
12819780750,1,dduongdev_shopee_raw
88399016671,0,dduongdev_shopee_raw
"Sp ngon, nhưng thẩu thập cẩm có mùi khó chịu.",0,tiki_sentiment
"Hơi không hài lòng vì phía sau có mất chút nhung, nhưng tổng thể thì túi vẫn đáng được 5 sao.",1,tiki_sentiment
"Áo đẹp, in tốt, vải ko tốt.",1,tiki_sentiment
"Đẹp, bền vừa với túi tiền.",0,tiki_sentiment
Nhưng nếu màu hồng tươi thì ok !,1,tiki_sentiment
Giao thiếu cho mình 3 món hàng.,0,tiki_sentiment
"Chất lượng khá tốt, đóng gói đẹp, có quà tặng.",1,tiki_sentiment
Hàng đẹp lắm ạ <3.,1,tiki_sentiment
Sp như hình .,1,tiki_sentiment
"Hàng đẹp như hình, chủ shop tư vấn nhiệt tình và nhanh cực kỳ 👍 ưng cực kỳ 👍.",1,tiki_sentiment
Chất đẹp Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Thời gian giao hàng rất nhanh nhưng hơi mỏng.,1,tiki_sentiment
"Khung ảnh đẹp, chắn chắn, để hình vào cùng là siêu yêu luôn 😍😍😍, chủ shop nhiệt tình dễ thương, mặc dù đêm khuya vẫn nhiệt tình tư vấn, sẽ ủng hộ shop dài dài 😍.",1,tiki_sentiment
25488961885,1,dduongdev_shopee_raw
"Áo chất mịn, dày dặn, đẹp.",1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh, lần sau mình sẽ ủng hộ shop nữa ah.",1,tiki_sentiment
"Lúc đặt hàng thì không nói cần cọc card, 3 ngày sau mới nói.",0,tiki_sentiment
87280024294,1,dduongdev_shopee_raw
Shop làm ăn mata uy tín.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời .lúc đặt hồi hộp lắm.nhan được ui rất hài lòng.,1,tiki_sentiment
11922488941,1,dduongdev_shopee_raw
Áo đẹp vừa luôn quá oke.,1,tiki_sentiment
Mình cao 1m57 50kg mặc vừa luôn.,1,tiki_sentiment
Hi vọng lần sau shop giao hàng đúng mẫu đã đặt.,0,tiki_sentiment
Ck thì vừa nhug mih thì ko:(.,1,tiki_sentiment
"Giày đẹp, đế và thân đều trắng như hình.",1,tiki_sentiment
Ưng hết nấc đầm xinh lắm lun Rất đáng tiền Thời gian giao hàng rất nhanh.,1,tiki_sentiment
"Chất lượng tồi, bị rách không thể mặc đước.",0,tiki_sentiment
68588242012,0,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền.rất ok nhưng tiếc là mình 52kg k mặc đc size M.,1,tiki_sentiment
"Túi dày dặn, chắc chắn!",1,tiki_sentiment
"Tay áo hơi ngắn so với m, hehe.",1,tiki_sentiment
1 con bị hỏng.,1,tiki_sentiment
Giỏ đẹp lắm ạ.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt.,1,tiki_sentiment
"Hơi bị hài lòng,sẽ ủng hộ shop dài dài.",1,tiki_sentiment
Kẹp hạt tốt.,1,tiki_sentiment
72536837808,0,dduongdev_shopee_raw
