,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
2488,40877496,Giày búp bê nữ mũi nhọn da bò cao cấp  Trường Hải BB229,Thông tin sản phẩm: Giày búp bê Nữ- Giới tính: Nữ- Tên sản phẩm: Giày búp bê nữ mũi nhọn da bò cao cấp BB229- không đau chân dù bạn đi 24/24 - Chất liệu: da bò cao cấp - Lớp lót trong...,299000,299000,dropship,Trường Hải,4,5.0,0,True,Giày Trường Hải,1400,5,7898,False,Thời Trang,3
2489,202056431,Giày búp bê nữ 2 phân mẫu RO419 thời trang cao cấp ROSATA bít mũi nhấn nơ và gót cực xinh màu đen,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------------Giày búp bê nữ 2 phân mẫu RO419 thời trang cao cấp ROSATA bít mũi nhấn nơ và gót cực xinh mà...,429000,429000,dropship,Rosata,0,0.0,0,True,Giày ROSATA tại BCASHOP,325,5,11332,True,Giày búp bê mũi nhọn,0
2490,247291657,Erosska - Giày sục nữ mũi vuông phối dây đính đá sang trọng cao 3cm - EL028,"Lời nhắn nhũ từ Ka:""Hãy luôn là chính mình, làm điều bạn thích, nếu có sai lầm, chỉ giữ lại kinh nghiệm và sống tiế"" Erosska - Be YouThông tin sản phẩm:Erosska - Giày sục nữ mũi vuông p...",480000,279000,dropship,Erosska,0,0.0,0,True,EROSSKA VIETNAM,182,7,0,False,Giày búp bê mũi nhọn,1
2491,149389931,"[VIDEO/ẢNH THẬT] Giày búp bê nữ, da bóng cao cấp ROSATA RO358 - Đen, Đỏ - HÀNG VIỆT NAM - BKSTORE","MÔ TẢ SẢN PHẨM: Giày búp bê nữ, da bóng cao cấp ROSATA RO358 - Đen, Đỏ - HÀNG VIỆT NAM - BKSTOREGiày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩnĐường may tỉ mỉ - chắc chắn - thẩm mỹĐ...",430000,430000,dropship,Rosata,0,0.0,0,True,BKSTORE GIÀY NỮ XINH,632,7,0,True,Giày búp bê mũi nhọn,0
2492,194096515,Giày búp bê mủ 3f,Giày búp bê mủ 3fsize 36 đến 40 ...,79000,79000,dropship,GPSHOP,0,0.0,0,False,THẢO NGỌC SHOP,397,6,0,False,Giày búp bê mũi nhọn,0
2493,181119506,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp GBBN2062,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp GBBN2062Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả+ THÔNG TIN SẢN PH...",388000,269000,dropship,OEM,0,0.0,0,True,Hà Nam Giày,482,8,7105,False,Giày búp bê mũi nhọn,0
2494,72496554,GIÀY CAO GÓT BÚP BÊ MŨI NHỌN 5CM MUSO GCGMS002 - Hàng Chính Hãng,"GIÀY CAO GÓT BÚP BÊ MUSO MŨI NHỌN 5CM GCGMS002 GIỚI THIỆU SẢN PHẨM: Giày cao gót Muso mang vẻ đẹp nhẹ nhàng nhưng không kém phần sang trọng, cuốn hút.Giúp tôn lên vẻ đẹp phụ nữ Á Đông. Phù hợp...",899000,899000,dropship,Muso,0,0.0,0,True,BLUEFACTORY9,1039,5,0,False,Giày búp bê,0
2495,173240176,Giày nữ mũi nhọn Thoáng Khí Lưới Trẻ Trung Thời Trang 20999,       Họa tiết: chấm bi   Bên trong chất liệu: Giả da   Có thương mại nước ngoài: là một   Loại sản phẩm: Dép thời trang   Màu sắc: Trắng/Đen/Đen   Có phải hàng tồn kho: là một   Giày tăng ...,453600,408000,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,530,6,10777,False,Root,0
2496,191435438,"SỤC NỮ ĐÍNH ĐÁ DA LỘN MŨI NHỌN GÓT 2 PHÂN, DÂY ĐÁ LONG LANH ĐI CHƠI ĐI LÀM HAY LÊ HÀNG NGÀY ĐỀU CHẢNH Ạ -DOGGIES STORE","       Doggies thân gửi đến Khách yêu mẫu GIÀY KIỂU ĐÍNH ĐÁ    ️ Gót 2 phân, đính đá, dáng giày rất đơn giản. đi chơi, đi hàng ngày hay đi làm đều đẹp ạ   ️ Giá thì siêu yêu luôn các chị nhé   ...",179000,179000,dropship,OEM,0,0.0,0,True,Giày Dép Nữ Min Store,419,3,0,False,Root,0
2497,121332846,Giầy búp bê da mềm GN29 dễ thương,"       ️ Uy Tín là thứ tồn tại duy nhất, còn những thứ khác có hay không, không quan trọng   ️ Cam kết SẢN PHẨM CHẤT LƯỢNG, GIÁ CẢ CẠNH TRANH nhất hiện nay !!   ️ ĐỔI MỚI HOÀN TOÀN ngay lập tức ...",158000,158000,dropship,OEM,0,0.0,0,True,My happy star,735,10,0,False,Giày búp bê mũi nhọn,0
2498,112827534,Giày nữ 6 phân mũi nhọn siêu hot 21781,"       *) THÔNG TIN SẢN PHẨM   • ✦ Giày nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu : Da bò cao cấp - chất liệu lót mềm mại   • ✧ Chức năng: giảm sốc, thoáng khí êm chân. ...",317000,278600,dropship,ĐỒ DA THÀNH LONG TLG,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,790,9,7359,False,Giày búp bê mũi nhọn,0
2499,136152533,Giày sandal nữ da lộn Cao Gót dạ hội khiêu vũ Chuyên Nghiệp TL20204,       Bên trong chất liệu: Giả da   Có thương mại nước ngoài: là một   Màu sắc: màu vàng/đỏ/đen/hồng/Khaki/Khaki   Loại sản phẩm: Giày cao gót   Giày tăng chiều cao: thấp   Có phải hàng tồn ...,762000,236000,dropship,OEM,0,0.0,0,True,TLG GOLD,679,5,6233,False,Giày búp bê mũi nhọn,0
2500,137142377,Giày búp bê nữ mũi nhọn 20493,"       Với thiết kế kiểu dáng giày búp bê thanh lịch   chất liệu da bò mềm mịn cùng công nghệ tạo form đẳng cấp, Giày da búp bê 20493 có thể dễ dàng làm xiêu lòng bất cứ cô nàng khó tính nào.   ...",440000,285600,dropship,OEM,0,0.0,0,True,TLG GOLD,676,6,7544,False,Root,0
2501,220823761,"Giày bệt mũi nhọn bigsize NKB7 quai đan chéo , big szie, size to, ngoại cỡ da đẹp mang êm",BẠN ĐƯỢC GÌ Ở SẢN PHẨM NÀY- Chất liệu da Lì tổng hợp mềm giúp đôi chân đi lại thoải mái- Hai màu đen và kem dễ kết hợp các loại trang phục trong tủ đồ của mình- Chiều cao gót: 2.5cm-Kiểu dáng: sang tr...,202000,202000,dropship,OEM,0,0.0,0,True,Shop giày Minh Ánh,209,7,0,False,Giày búp bê mũi nhọn,0
2502,208215916,GIÀY BIT CÔNG SỞ RO363,"       THÔNG TIN VỀ SẢN PHẨM CỦA ROSATA   ►MÃ SẢN PHẨM: RO363   ►GIÁ : 429k   ►KIỂU DÁNG: GIÀY BIT CÔNG SỞ   ►CHẤT LIỆU: PU LÌ   ►SIZE : 35,36,37,38,39   ►CHIỀU CAO GÓT: 3,5cm   ►MÀU : Đen ...",429000,429000,dropship,Rosata,0,0.0,0,True,GIÀY CAO GÓT ĐẸP ROSATASG,279,7,0,False,Root,0
2503,174495374,Giày nữ 6 phân mũi nhọn siêu hot 21781,"       *) THÔNG TIN SẢN PHẨM   • ✦ Giày nữ đẹp phù hợp cho các nàng dịu dàng và cá tính.   • ✧ Chất liệu : Da bò cao cấp - chất liệu lót mềm mại   • Chất liệu đế: Đế cao su TPR cao cấp, đảm bảo...",405000,405000,dropship,OEM,0,0.0,0,True,Túi xách tlg,517,9,10698,False,Root,0
2504,247647640,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2065,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2065Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả  + THÔNG T...",460000,268000,dropship,OEM,0,0.0,0,True,GIAYHANAM,180,9,0,False,Giày búp bê mũi nhọn,0
2505,225918552,Giày Búp Bê Đế Mềm Mũi Nhọn Đính Đá Trang Trí Lấp Lánh cao 2 phân mã TH_S89,Giày Búp Bê Đế Mềm Mũi Nhọn Đính Đá Trang Trí Lấp Lánh cao 2 phân mã S89- Màu sắc : đen - kem- Size : 35 - 39- Chất liệu : da- Chiều cao : 2 phân Giày nữ thanh lịch & quyến rũGiày mới 100%...,350000,350000,dropship,OEM,0,0.0,0,True,vietlavanihanoi,202,6,0,False,Giày búp bê mũi nhọn,0
2506,249867529,"BÀN ngồi bệt phong cách TRUNG HOA, có ảnh thật","       Bàn học gấp gọn ngồi bệt, bàn chân nhựa cứng 40x60cm mặt gỗ MDF loại đẹp GP148   -------------   Kích thước : Mặt bàn dài 60cm sâu 40cm cao 28cm   -Chất liệu: Gỗ MDF nhập khẩu,4 chân là ...",129000,129000,dropship,OEM,0,0.0,0,True,GiaDungHongDuong,159,5,0,False,Root,0
2507,216436417,Giày Cao Gót Mã TVC6 Mũi Nhọn Quai Kiểu Gót Vuông Cao 5cm ,"Form Giày Chuẩn, ứng với kích thước bảng size giày.Giày Cao Gót Mũi Nhọn Quai Kiểu Gót Vuông Cao 5cm Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một ...",142000,142000,dropship,OEM,0,0.0,0,True,vietlavani shop,220,5,0,False,Giày búp bê mũi nhọn,0
2508,204009712,"GB07 - Giày búp bê, giày bệt da lì mũi nhọn nơ ngang chữ đá đế mềm dẻo( ảnh thật, kèm video)","       Lời nhắn nhủ từ ANH   Thông tin sản phẩm:   Anh Giày- Giày nữ đế bệt mũi nhọn thời trang màu kem trắng GB07   2. CHẤT LIỆU DA MỀM : Chất liệu da cao cấp, mềm hoạ tiết nổi bật,giúp bạn có...",199000,199000,dropship,OEM,1,5.0,0,True,Anh giày store,313,10,0,False,Root,1
2509,242003963,Giày nữ giày bít mũi da mềm thoáng khí êm chân,"       Chất liệu: Da mềm thoáng khí êm chân, kiểu dáng ôm chân thon gọn   Màu sắc: Đen và Kem phù hợp cho nhiều loại trang phục đi học, đi làm, đi du lịch,   Đế xuồng cao 3cm thiết kế rãnh chống...",795000,795000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,194,10,105000,False,Giày - Dép nữ,0
2510,262404992,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm BBN2023,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm BBN2023Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô TảTHÔNG TIN SẢN P...",390000,268000,dropship,OEM,0,0.0,0,True,GIAYHANAM,104,5,7079,False,Giày búp bê mũi nhọn,1
2511,253093641,Giày búp bê nữ cao gót 2p RO361 ROSATA tại BCASHOP - màu đen,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ---*MÔ TẢ CHI TIẾT:- Mẫu giày: RO361- Cao gót: 2 cm- Size: 35, 36, 37, 38, 39, 40---*BCA SHOP cam kết QUYỀN LỢI khách...",429000,429000,dropship,Rosata,0,0.0,0,True,Giày ROSATA tại BCASHOP,136,7,11332,False,Root,0
2512,255076866,Kim khâu len 3 kích cỡ (Mũi nhọn),Kim khâu len với 3 kích cỡ (mũi nhọn) là một bộ kim được thiết kế đặc biệt để sử dụng trong việc khâu len và các loại vải khác. Các kích cỡ khác nhau của kim giúp bạn điều chỉnh cho phù hợp với nhu cầ...,3000,3000,dropship,OEM,1,5.0,0,False,Mimy Handmade,120,1,0,False,Giày búp bê mũi nhọn,2
2513,216450427,Giày Mũi Nhọn Phối Màu Hở Gót Cao 5P Mã TVC15,"Giày Mũi Nhọn Phối Màu Hở Gót Cao 5P Mã TVC15Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại ...",182000,182000,dropship,OEM,0,0.0,0,True,vietlavani shop,220,4,0,False,Giày búp bê mũi nhọn,0
2514,247648016,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp GBBN2068c,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp GBBN2068c- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả.+ THÔNG TIN...",460000,268000,dropship,OEM,0,0.0,0,True,Hà Nam Giày,180,9,7079,False,Giày búp bê mũi nhọn,0
2515,222679491,Giày Mũi Nhọn Phối Màu Hở Gót Cao 5P Mã THC15,"Giày Mũi Nhọn Phối Màu Hở Gót Cao 5P Mã THC15Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi giày cao gót có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại ...",182000,182000,dropship,OEM,0,0.0,0,True,vietlavanihanoi,206,5,0,False,Giày búp bê mũi nhọn,0
2516,204009396,"GB61 - Giày bệt đế bằng, giày búp bê nữ mũi  nhọn da lì nơ nhỏ cực xinh đế cao su dẻo mềm êm phù hợp đi học đi làm","       Giày Bệt Nữ Đính Nơ Thiết Kế Mũi Nhọn Cùng Da Lì Cao Cấp Dày Dặn Dễ Vệ Sinh    GIÀY BỆT - Đôi giày tiện dụng mọi lúc cho nàng   Giày bệt với thiết kế thời trang, năng động là món đồ không...",230000,230000,dropship,OEM,0,0.0,0,True,Anh giày store,313,10,0,False,Root,0
2517,175795727,Giày búp bê mũi nhọn cao 3 phân phối họa tiết chấm bi và đính nơ siêu dễ thương,"       Giày búp bê mũi nhọn cao 3 phân phối họa tiết chấm bi và đính nơ siêu dễ thương   - Màu sắc: kem   - Giày cao khoảng 3-4cm   - Size: có đủ size từ 36 đến 39, cụ thể:   + Size 36: 23cm ...",200000,200000,dropship,OEM,0,0.0,0,True,Nhus House,511,7,0,False,Root,0
2518,253142442,Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen kem ro523,"  Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen kem ro523   Những mẫu giày búp bê nữ của rosata sẽ đáp ứng các tiêu chí sau   - Thiết kế đơn giản, tinh tế, cập nhật xu hướng   - Sản p...",430000,430000,dropship,OEM,0,0.0,0,True,Thỏ Xinh 050721,129,7,0,False,Giày búp bê mũi nhọn,0
2519,169924487,Đầu Doa Kim Loại Mũi Nhọn 15x6mm trục 3mm,       -----------------------   -----------------------   Linh Kiện 024 cam kết:   Bán giá cả luôn cạnh tranh và dịch vụ sau mua tốt nhất thị trường.   Cam kết hoàn tiền 100% khi sản phẩm sai...,26460,26460,dropship,OEM,0,0.0,0,False,Linh Kiện Điện Tử 720,544,3,0,False,Root,0
2520,190852414,Tag áo lụa polyester phối ren đen đính đá cao cấp,        TAG CÀI ÁO THIẾT KẾ SIÊU XINH    Tất cả đều là hàng shop tự làm nên mn yên tâm về chất lượng nha. Ảnh s là hàng y d nhé    Tất cả đều là ảnh e tự chụp ạ    Hơn trăm mẫu nơ và rất nhiều ...,63000,63000,dropship,OEM,0,0.0,0,False,OanhOanh Accessories,425,4,0,False,Root,0
2521,204010853,"GB59 - Giày bệt, búp bê mũi vuông da lộn đế cao su dẻo khoá chứ G đá vàng( ảnh thật, kèm video)","       THÔNG TIN SẢN PHẨM   - Sản phẩm: Giày búp bê nữ   - Mã sản phẩm:   - Thương hiệu: ANH GIÀY   - Chiều cao: 1 phân   - Màu sắc: , Đen da lộn   - Size: 35-39 (Form thường)   - Chất liệu...",180000,180000,dropship,OEM,0,0.0,0,True,Anh giày store,313,10,0,False,Root,0
2522,220823740,Giày bệt mũi đan da Lì kiểu dáng Hàn Quốc MÃ NKB7,BẠN ĐƯỢC GÌ Ở SẢN PHẨM NÀY- Chất liệu da Lì tổng hợp mềm giúp đôi chân đi lại thoải mái- Hai màu đen và kem dễ kết hợp các loại trang phục trong tủ đồ của mình- Chiều cao gót: 2.5cm-Kiểu dáng: sang tr...,125000,125000,dropship,OEM,0,0.0,0,True,Shop giày Minh Ánh,209,8,0,False,Giày búp bê mũi nhọn,0
2523,204010602,"DL27 - Giày cao gót bít mũi, mũi nhọn Trần chỉ da lì , quai ngang gót nhập, đi được 2 kiểu , hàng VNXK cực sang chảnh",       ̀ ̛̃  ̂́ - ̀  ́ - ̀ ̂ ̛̉ - ̀ Đ̂́ ̂̀   ̛̛ ̣̂ ANH GIÀY   ANH GIÀY là thương hiệu tiên phong trong lĩnh vực “  ̛̃  ̂́ ” với phong cách sáng tạo và lịch lãm. Nhiều năm đạt danh hiệu hàng Việt...,199000,199000,dropship,OEM,0,0.0,0,True,Anh giày store,313,10,0,False,Root,0
2524,217420373,Giày búp bê nữ cao gót 2 phân hàng hiệu rosata đẹp hai màu đen đỏ ro361,"       Giày búp bê nữ cao gót 2 phân hàng hiệu rosata đẹp hai màu đen đỏ ro361   Những mẫu giày búp bê nữ của rosata sẽ đáp ứng các tiêu chí sau   - Thiết kế đơn giản, tinh tế, cập nhật xu hướng...",429000,429000,dropship,Rosata,0,0.0,0,True,Jewel STORE,215,9,18886,False,Root,0
2525,247647687,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2066,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2066Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả + THÔNG TIN...",460000,268000,dropship,OEM,0,0.0,0,True,GIAYHANAM,180,9,7079,False,Giày búp bê mũi nhọn,0
2526,247648626,Giày Búp Bê Nữ Đế Bệt TiTi ĐÔ Da Bò Thật Cao Cấp GBBN2068c,"Giày Búp Bê Nữ Đế Bệt TiTi ĐÔ Da Bò Thật Cao Cấp GBBN2068c- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả. + THÔNG T...",460000,268000,dropship,OEM,0,0.0,0,True,TiTi Đô,180,10,7079,False,Giày búp bê mũi nhọn,0
2527,222056567,Sandal bít mũi nhọn da trơn hh gót tròn sọc 3p,       Lưu ý : Ghi chú size và màu cho shop khi tạo đơn hàng để shop soạn hàng nhanh hơn khách nhé   (riêng đối với những sp đã chọn màu size KHÔNG soạn theo lưu ý và tin nhắn chát)   Size 35- 3...,749000,749000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,207,9,98924,False,Root,0
2528,222048067,Dép sục mũi nhọn thêu nơ thắt ú khoá đá x cao cấp,"       Lưu ý : Shop GIAYRE sẽ hỗ trợ mọi vấn đề về đơn hàng cho khách , HÀNG CÓ SẴN   Size 35- 39 đế xịn   Ảnh thật chất liệu da mềm   9/1A Trịnh Đình Thảo P Hoà Thạnh Q Tân Phú   ...",755000,755000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,207,7,99716,False,Root,0
2529,187211162,Giày búp bê mũi nhọn đính đá chiếc lá gót nhọn cao 7 phân Lithes N143,"MÔ TẢ SẢN PHẨMBộ sưu tập Giày dép sẽ là sản phẩm hoàn hảo cho phái đẹp thêm duyên dáng và thanh lịch. Mẫu mã đa dạng được thiết kế sang trọng, thanh lịch, màu sắc tươi trẻ cùng chất liệu cao cấp, thâ...",529000,529000,dropship,LITHES,0,0.0,0,True,Lithe shoe,445,1,0,False,Giày búp bê mũi nhọn,0
2530,248896580,Giày Búp Bê Nữ 2p RO484 ROSATA Tại BCASHOP Mũi Nhọn Có Gắn Nơ Kèm Khóa Sành Điệu - Màu Đen,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày búp bê nữ 2p RO484 ROSATA tại BCASHOP mũi nhọn có gắn nơ kèm khóa sành điệu - màu đen---*MÔ TẢ...,399000,399000,dropship,Rosata,0,0.0,0,True,Giày ROSATA tại BCASHOP,169,9,10539,True,Giày búp bê mũi nhọn,0
2531,128662466,Bông tai Titan hình mũi nhọn phong cách cá tính,"       ✦✦✦ ô  ủa  ✦✦✦   - Chonmua365 shop chuyên bán sỉ lẻ tất cả các phụ kiện trang sức dành cho nam và nữ, phụ kiện Kpop - Cpop, thời trang nam nữ,    - Tuyển CTV, hỗ trợ giao hàng cho CTV để ...",78000,78000,dropship,OEM,0,0.0,0,False,KHOCHONNMUA,703,4,0,False,Root,0
2532,222704630,Giày bệt mũi nhọn cực tôn dáng Mã THB8,"Mô tả sản phẩm: Giày bệt mũi nhọn+ Màu sắc: Đen, KEM+ Chất liệu: da lộn, siêu mềm dễ đi , ôm chân , dễ phối đồ+Phù hợp với mọi lứa tuổi+Giày có từ size 35-39+ Cao : 2 phân...",102000,102000,dropship,OEM,0,0.0,0,True,vietlavanihanoi,206,9,0,False,Giày búp bê mũi nhọn,0
2533,216200043,Giày Nữ 3 Phân Mũi Nhọn Mã TVP1,"Giày Cao Gót Nữ Thời Trang Mũi Nhọn Cao 3 PhânMàu Sắc: Đen Kiểu dáng: Giày Cao GótChất liệu : Da PU MềmThiết kế: Trẻ Trung, nhẹ nhangChiều Cao: 3 cm...",103000,103000,dropship,OEM,0,0.0,0,True,vietlavani shop,205,5,0,False,Giày búp bê mũi nhọn,0
2534,247647702,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2068,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2068Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả  + THÔNG T...",460000,268000,dropship,OEM,0,0.0,0,True,GIAYHANAM,180,9,7079,False,Giày búp bê mũi nhọn,0
2535,253272170,Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen hồng ro488,"       Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen hồng ro488   Những mẫu giày búp bê nữ của rosata sẽ đáp ứng các tiêu chí sau   - Thiết kế đơn giản, tinh tế, cập nhật xu hướng ...",430000,430000,dropship,OEM,0,0.0,0,True,Thỏ Xinh 050721,129,5,0,False,Root,0
2536,247649466,Giày nữ búp bê TiTi ĐÔ da bò thật cao cấp GBBN2066a,"Giày nữ búp bê TiTi ĐÔ da bò thật cao cấp GBBN2066a- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả.+ THÔNG TIN SẢN PHẨM...",460000,268000,dropship,OEM,0,0.0,0,True,TiTi ĐÔ Shop,180,9,7079,False,Giày búp bê mũi nhọn,0
2537,222704586,Giày bệt dây đan cá tính mã TH_B9 mũi nhọn gót bằng cao 2cm hàng đẹp dễ phối đồ,"Những nàng điệu đà thường thích những kiểu giày đơn giản nhưng không kém phần nữ tínhCông dụng: đi làm đi chơiGiày với thiết kế trẻ trung, đường nét mềm mại, tinh tế sẽ mang đến cho bạn vẻ đẹp hoàn hả...",115000,115000,dropship,OEM,0,0.0,0,True,vietlavanihanoi,202,12,0,False,Giày búp bê mũi nhọn,0
2538,252731959,CHZK giày búp bê nữ lolita chất da mềm phong cách hàn quốc,"       Tên sản phẩm: Giày da Mary Jane dày dày dặn CHZK dành cho nữ   Chất liệu mặt trên: PU   Chiều cao gót: Gót thấp (1 cm - 3 cm)   Chất liệu đế: Cao su   Đóng cửa: Khóa một dòng, Bộ chân ...",146000,146000,dropship,OEM,0,0.0,0,True,Arezin,141,7,0,False,Root,0
2539,247647811,Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2069,"Giày Nữ Búp Bê Đế Bệt HÀ NAM Da Bò Thật Cao Cấp 2cm GBBN2069Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả + THÔNG TIN...",460000,268000,dropship,OEM,0,0.0,0,True,GIAYHANAM,180,10,0,False,Giày búp bê mũi nhọn,0
2540,221805888,"Sục nữ, Sục nữ cao gót mũi nhọn đế 3P khóa vuông Sang chảnh, chuẩn size,  hàng đẹp","       * CHÚ Ý: Nhấn ""THEO DÕI"" shop để cập nhật MẪU MỚI và các chương trình SALE OFF, lấy mã FREE SHIP, đặt 2 đôi trở lên để được hưởng KHUYẾN MÃI nhiều nhất !   *** Chất da đẹp ĐỪNG SO VỚI HÀNG...",815000,815000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,207,8,107641,False,Root,0
2541,187208465,Giày búp bê mũi nhọn đính ngọc trai gót nhọn cao 7 phân Lithes N142,"MÔ TẢ SẢN PHẨMBộ sưu tập Giày dép sẽ là sản phẩm hoàn hảo cho phái đẹp thêm duyên dáng và thanh lịch. Mẫu mã đa dạng được thiết kế sang trọng, thanh lịch, màu sắc tươi trẻ cùng chất liệu cao cấp, thâ...",529000,529000,dropship,LITHES,0,0.0,0,True,Lithe shoe,446,1,0,False,Giày búp bê mũi nhọn,0
2542,213565833,Giày Đế Bằng Họa Tiết Da Rắn Exull Mode 11150042," THÔNG TIN SẢN PHẨM:- Chất liệu Da PU- Cao gót 1.5cm, đệm lót cực êm mềm bảo vệ chân dù di chuyển nhiều- Form giày may đúng tiêu chuẩn, đem lại sự thoải mái khi mang.- Đường may tinh xảo giúp sản phẩm...",1399000,1399000,dropship,Exull,0,0.0,0,True,EXULL OFFICIAL,258,6,0,False,Giày búp bê mũi nhọn,0
2543,150536610,TLG Giày búp bê nữ mũi nhọn 20493,"       Chuỗi cửa hàng Giày Nữ Dép Nữ TLG lớn nhất miền Bắc.    Chuyên phân phối sỉ và lẻ giầy dép nữ, quý khách đến với shop Sỉ Giày Sneaker Nữ Dép Nữ TLG! Đến với shop quý khách hoàn toàn yên tâ...",456000,285600,dropship,OEM,0,0.0,0,True,TLG GOLD,577,6,7544,False,Root,0
2544,247901785,Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen hồng ro487,Giày búp bê nữ cao gót 2 phân hàng hiệu rosata hai màu đen hồng ro487------------------------------------------------Mô tả chi tiết:- Thương hiệu: rosata- Mã sản phẩm: ro487- Kiểu dáng: Giày búp ...,399000,399000,dropship,OEM,0,0.0,0,True,Giày cao gót thời trang rosata,177,4,0,False,Giày búp bê mũi nhọn,0
2545,203071700,"Giày cao gót, giày bít mũi sang trọng lịch lãm HT.NeO cs265",GIÀY CÔNG SỞ DA BÒ THẬT CAO CẤP– Thương hiệu: HT.NEO– Sản xuất: Việt Nam.– Màu sắc: đen– Size:39-40-41-42– Chất liệu: Da bò cao cấp nhập khẩu.– Đế: đế kếp cao 3p sang trọng...,900000,450000,dropship,HT.NEO,0,0.0,0,True,HỆ THỐNG ĐỒ DA HT NEO,319,7,0,True,Giày búp bê mũi nhọn,0
